rightx,righty,topx,topy,bottomx,bottomy,leftx,lefty
1001.48875045776,-0.0144424438476562,-0.0144495964050293,999.255980014801,0.0144369602203369,-999.255967617035,-1001.48874735832,0.0144567489624023
1001.50406122208,-0.0146660804748535,-0.0146725177764893,999.248332023621,0.0146605968475342,-999.248319625854,-1001.50405788422,0.0146803855895996
1001.5194504261,-0.0148916244506836,-0.0148980617523193,999.240644931793,0.0148863792419434,-999.240632534027,-1001.51944684982,0.0149054527282715
1001.53491735458,-0.0151190757751465,-0.0151259899139404,999.232919216156,0.0151140689849854,-999.232905387878,-1001.53491473198,0.015134334564209
1001.5504629612,-0.0153489112854004,-0.0153565406799316,999.225154399872,0.0153439044952393,-999.225140094757,-1001.55046105385,0.0153646469116211
1001.56608700752,-0.0155816078186035,-0.0155889987945557,999.217349529266,0.0155761241912842,-999.217336654663,-1001.56608533859,0.0155973434448242
1001.58178949356,-0.0158162117004395,-0.0158240795135498,999.209506034851,0.0158109664916992,-999.209493637085,-1001.58178853989,0.0158324241638184
1001.59757065773,-0.0160536766052246,-0.0160613059997559,999.201623439789,0.0160479545593262,-999.201611042023,-1001.59756970406,0.0160698890686035
1001.61343026161,-0.016294002532959,-0.0163009166717529,999.19370174408,0.0162878036499023,-999.193689823151,-1001.6134288311,0.0163092613220215
1001.62936806679,-0.0165362358093262,-0.0165433883666992,999.185740470886,0.0165297985076904,-999.185728549957,-1001.62936663628,0.0165524482727051
1001.64538383484,-0.0167813301086426,-0.0167882442474365,999.177740097046,0.0167739391326904,-999.177729606628,-1001.64538264275,0.0167961120605469
1001.66147875786,-0.0170283317565918,-0.0170345306396484,999.169701576233,0.0170214176177979,-999.169690608978,-1001.66147685051,0.0170435905456543
1001.67765188217,-0.0172781944274902,-0.0172839164733887,999.161623954773,0.017270565032959,-999.161612987518,-1001.67764949799,0.0172924995422363
1001.69390368462,-0.0175304412841797,-0.0175349712371826,999.153506755829,0.0175225734710693,-999.153496742249,-1001.69390058517,0.0175433158874512
1001.71023321152,-0.017784595489502,-0.0177888870239258,999.145350456238,0.0177767276763916,-999.145340919495,-1001.71023011208,0.0177969932556152
1001.72664093971,-0.0180416107177734,-0.0180456638336182,999.137154579163,0.0180330276489258,-999.137146472931,-1001.72663831711,0.0180535316467285
1001.74312663078,-0.0183014869689941,-0.0183053016662598,999.128920078278,0.0182912349700928,-999.128911972046,-1001.74312472343,0.0183124542236328
1001.75969195366,-0.0185637474060059,-0.0185666084289551,999.120646476746,0.018552303314209,-999.120639801025,-1001.75968909264,0.0185732841491699
1001.77633500099,-0.018826961517334,-0.0188305377960205,999.112334728241,0.0188164710998535,-999.112327098846,-1001.77633190155,0.0188374519348145
1001.79305648804,-0.0190935134887695,-0.0190970897674561,999.103982925415,0.0190830230712891,-999.103975296021,-1001.7930533886,0.0191035270690918
1001.80985641479,-0.0193624496459961,-0.0193665027618408,999.095592498779,0.0193517208099365,-999.095584869385,-1001.80985379219,0.0193719863891602
1001.82673430443,-0.0196337699890137,-0.0196380615234375,999.087163925171,0.0196232795715332,-999.087154388428,-1001.82673239708,0.0196442604064941
1001.84369111061,-0.0199079513549805,-0.019911527633667,999.078694820404,0.0198974609375,-999.078686237335,-1001.84368872643,0.0199179649353027
1001.86072611809,-0.0201840400695801,-0.020188570022583,999.070187568665,0.0201740264892578,-999.070178508759,-1001.86072397232,0.020195484161377
1001.8778398037,-0.0204629898071289,-0.0204672813415527,999.061641693115,0.0204534530639648,-999.061631202698,-1001.87783694267,0.0204744338989258
1001.89503145218,-0.0207443237304688,-0.0207490921020508,999.053056716919,0.0207350254058838,-999.053045272827,-1001.89502906799,0.0207557678222656
1001.91230177879,-0.021028995513916,-0.0210330486297607,999.044432640076,0.021019458770752,-999.04442024231,-1001.91229891777,0.0210404396057129
1001.92964982986,-0.0213155746459961,-0.0213198661804199,999.035768508911,0.021306037902832,-999.035756111145,-1001.92964744568,0.021327018737793
1001.94707727432,-0.0216050148010254,-0.0216090679168701,999.027064800262,0.0215957164764404,-999.027052879333,-1001.94707369804,0.0216159820556641
1001.96458292007,-0.0218977928161621,-0.0219008922576904,999.018321990967,0.0218875408172607,-999.018311977386,-1001.96457886696,0.021906852722168
1001.98216700554,-0.0221924781799316,-0.0221953392028809,999.009541511536,0.0221822261810303,-999.009531497955,-1001.98216247559,0.0222020149230957
1001.99982881546,-0.0224895477294922,-0.0224928855895996,999.000722408295,0.0224790573120117,-999.000710487366,-1001.99982428551,0.0225005149841309
1002.01756930351,-0.0227890014648438,-0.0227930545806885,998.991863250732,0.0227785110473633,-998.991852283478,-1002.01756501198,0.0227999687194824
1002.03538823128,-0.0230922698974609,-0.0230956077575684,998.982964992523,0.0230813026428223,-998.982954502106,-1002.03538370132,0.0231032371520996
1002.05328536034,-0.0233979225158691,-0.0234007835388184,998.974028587341,0.0233860015869141,-998.974016666412,-1002.0532810688,0.023409366607666
1002.07126069069,-0.0237054824829102,-0.0237088203430176,998.965052604675,0.0236937999725342,-998.965040683746,-1002.07125663757,0.0237183570861816
1002.08931446075,-0.0240163803100586,-0.0240192413330078,998.956037044525,0.0240042209625244,-998.956026077271,-1002.08931064606,0.0240292549133301
1002.10744738579,-0.024329662322998,-0.0243327617645264,998.946983337402,0.0243179798126221,-998.946971416473,-1002.10744309425,0.0243430137634277
1002.12565803528,-0.0246462821960449,-0.0246484279632568,998.937890052795,0.0246338844299316,-998.937878131866,-1002.12565350533,0.0246586799621582
1002.14394712448,-0.0249643325805664,-0.0249671936035156,998.928757667542,0.0249519348144531,-998.928745269775,-1002.14394283295,0.0249781608581543
1002.16231489182,-0.0252857208251953,-0.0252883434295654,998.919585704803,0.0252735614776611,-998.919574260712,-1002.16231036186,0.0252995491027832
1002.18076062202,-0.0256109237670898,-0.0256130695343018,998.910375118256,0.0255973339080811,-998.910363674164,-1002.18075656891,0.0256242752075195
1002.19928455353,-0.0259366035461426,-0.02593994140625,998.901126861572,0.0259239673614502,-998.901113986969,-1002.19928097725,0.0259523391723633
1002.21788740158,-0.0262665748596191,-0.0262694358825684,998.891838550568,0.0262539386749268,-998.891825199127,-1002.21788334846,0.0262832641601562
1002.23656821251,-0.0265998840332031,-0.0266022682189941,998.882510662079,0.0265865325927734,-998.882498264313,-1002.23656487465,0.0266156196594238
1002.25532746315,-0.0269355773925781,-0.0269379615783691,998.87314414978,0.026921272277832,-998.87313079834,-1002.25532436371,0.0269508361816406
1002.2741651535,-0.0272741317749023,-0.0272762775421143,998.86373758316,0.027259349822998,-998.863724708557,-1002.27416276932,0.0272889137268066
1002.29308176041,-0.0276155471801758,-0.0276172161102295,998.854292869568,0.0276005268096924,-998.85427904129,-1002.29307937622,0.0276298522949219
1002.3120765686,-0.0279598236083984,-0.0279610157012939,998.84481048584,0.0279440879821777,-998.844795703888,-1002.312073946,0.0279731750488281
1002.33115005493,-0.0283069610595703,-0.0283069610595703,998.835287094116,0.0282905101776123,-998.835273265839,-1002.33114671707,0.0283203125
1002.35030198097,-0.0286564826965332,-0.028656005859375,998.825724601746,0.0286400318145752,-998.825710773468,-1002.35029792786,0.0286698341369629
1002.36953163147,-0.0290098190307617,-0.029008150100708,998.816122531891,0.0289926528930664,-998.816110610962,-1002.36952781677,0.029022216796875
1002.38883972168,-0.0293655395507812,-0.0293631553649902,998.806482791901,0.0293476581573486,-998.806471347809,-1002.3888361454,0.0293774604797363
1002.40822649002,-0.0297245979309082,-0.0297207832336426,998.796803951263,0.0297057628631592,-998.796792984009,-1002.40822267532,0.0297355651855469
1002.42769217491,-0.0300860404968262,-0.030081033706665,998.787086486816,0.0300664901733398,-998.787074565887,-1002.42768740654,0.0300979614257812
1002.44723558426,-0.0304498672485352,-0.0304441452026367,998.777329921722,0.0304303169250488,-998.777317523956,-1002.44723105431,0.0304617881774902
1002.46685767174,-0.030817985534668,-0.0308108329772949,998.767532348633,0.0307972431182861,-998.767522335052,-1002.46685314178,0.0308289527893066
1002.48655819893,-0.0311894416809082,-0.0311801433563232,998.757697105408,0.0311672687530518,-998.757687568665,-1002.48655366898,0.0311985015869141
1002.50633692741,-0.0315632820129395,-0.0315525531768799,998.747823238373,0.0315399169921875,-998.74781370163,-1002.50633239746,0.0315704345703125
1002.52619338036,-0.0319385528564453,-0.0319283008575439,998.737910747528,0.0319151878356934,-998.737899780273,-1002.5261900425,0.0319476127624512
1002.54612874985,-0.032318115234375,-0.0323069095611572,998.727958202362,0.0322935581207275,-998.727948188782,-1002.54612612724,0.0323262214660645
1002.56614279747,-0.0326991081237793,-0.0326883792877197,998.717968463898,0.0326747894287109,-998.717957019806,-1002.56613993645,0.0327086448669434
1002.58623552322,-0.033083438873291,-0.0330722332000732,998.707938194275,0.0330593585968018,-998.707926273346,-1002.58623218536,0.0330944061279297
1002.60640645027,-0.0334720611572266,-0.0334606170654297,998.697868347168,0.0334467887878418,-998.697858333588,-1002.60640311241,0.033482551574707
1002.62665557861,-0.0338625907897949,-0.0338513851165771,998.687760829926,0.0338370800018311,-998.687749862671,-1002.62665224075,0.0338735580444336
1002.64698290825,-0.0342574119567871,-0.034245491027832,998.677613735199,0.0342297554016113,-998.677602767944,-1002.64698004723,0.0342674255371094
1002.66738915443,-0.0346536636352539,-0.0346424579620361,998.667427539825,0.0346262454986572,-998.667417049408,-1002.66738629341,0.0346646308898926
1002.68787336349,-0.0350542068481445,-0.0350420475006104,998.657202243805,0.0350260734558105,-998.657192230225,-1002.68787074089,0.0350642204284668
1002.70843625069,-0.0354571342468262,-0.0354447364807129,998.646939277649,0.0354290008544922,-998.64692735672,-1002.7084338665,0.0354681015014648
1002.72907757759,-0.0358643531799316,-0.0358500480651855,998.63663482666,0.0358350276947021,-998.636625289917,-1002.72907519341,0.0358734130859375
1002.74979805946,-0.0362734794616699,-0.0362584590911865,998.62629365921,0.0362441539764404,-998.626282215118,-1002.7497947216,0.036283016204834
1002.77059650421,-0.0366854667663574,-0.036670446395874,998.615912914276,0.0366559028625488,-998.61590051651,-1002.77059268951,0.0366959571838379
1002.79147291183,-0.0371007919311523,-0.0370852947235107,998.605494022369,0.0370707511901855,-998.605480194092,-1002.79146957397,0.037111759185791
1002.81242775917,-0.0375189781188965,-0.037503719329834,998.595034599304,0.0374884605407715,-998.595021247864,-1002.81242513657,0.0375304222106934
1002.83346152306,-0.0379400253295898,-0.0379252433776855,998.584536075592,0.037909984588623,-998.584521770477,-1002.83345842361,0.0379528999328613
1002.85457348824,-0.0383644104003906,-0.0383498668670654,998.573999404907,0.0383346080780029,-998.573984146118,-1002.85457038879,0.0383787155151367
1002.87576365471,-0.0387930870056152,-0.0387778282165527,998.563423633575,0.0387618541717529,-998.563408374786,-1002.8757610321,0.0388059616088867
1002.89703226089,-0.0392241477966309,-0.0392088890075684,998.552808761597,0.0391924381256104,-998.55279302597,-1002.89703035355,0.0392370223999023
1002.91838002205,-0.0396590232849121,-0.039642333984375,998.542156219482,0.0396265983581543,-998.542137622833,-1002.91837716103,0.0396718978881836
1002.93980574608,-0.0400967597961426,-0.0400791168212891,998.53146314621,0.0400636196136475,-998.531444072723,-1002.93980288506,0.0401101112365723
1002.96130990982,-0.0405378341674805,-0.0405192375183105,998.52073097229,0.0405037403106689,-998.520711421967,-1002.96130728722,0.040550708770752
1002.98289251328,-0.0409817695617676,-0.0409624576568604,998.509958744049,0.0409471988677979,-998.509941101074,-1002.98288989067,0.0409941673278809
1003.00455331802,-0.0414299964904785,-0.0414092540740967,998.499147415161,0.041393518447876,-998.499131679535,-1003.00455141068,0.041440486907959
1003.0262928009,-0.0418801307678223,-0.0418589115142822,998.488298892975,0.0418436527252197,-998.488281726837,-1003.02629065514,0.0418925285339355
1003.04811024666,-0.0423340797424316,-0.0423130989074707,998.477410316467,0.0422966480255127,-998.477393627167,-1003.04810881615,0.0423464775085449
1003.07000684738,-0.0427913665771484,-0.0427694320678711,998.466482639313,0.0427536964416504,-998.466465473175,-1003.07000470161,0.0428042411804199
1003.09198188782,-0.0432524681091309,-0.0432288646697998,998.455517292023,0.0432140827178955,-998.455499649048,-1003.09197926521,0.0432639122009277
1003.11403536797,-0.0437159538269043,-0.0436913967132568,998.444511413574,0.0436773300170898,-998.444494247437,-1003.11403203011,0.0437278747558594
1003.13616728783,-0.0441837310791016,-0.0441572666168213,998.433467388153,0.0441434383392334,-998.433449745178,-1003.13616299629,0.0441951751708984
1003.15837693214,-0.0446553230285645,-0.0446271896362305,998.422383785248,0.0446124076843262,-998.422367095947,-1003.15837359428,0.0446643829345703
1003.18066573143,-0.0451288223266602,-0.0450999736785889,998.41126203537,0.0450859069824219,-998.411245822906,-1003.18066191673,0.0451388359069824
1003.20303225517,-0.0456056594848633,-0.0455765724182129,998.400101661682,0.0455620288848877,-998.400085449219,-1003.20302891731,0.0456161499023438
1003.22547745705,-0.0460824966430664,-0.0460562705993652,998.388903617859,0.0460414886474609,-998.388883590698,-1003.22547459602,0.0460977554321289
1003.24800157547,-0.0465660095214844,-0.0465390682220459,998.37766456604,0.0465250015258789,-998.377644538879,-1003.24799799919,0.0465812683105469
1003.27060365677,-0.047053337097168,-0.0470256805419922,998.366386413574,0.047011137008667,-998.366366386414,-1003.27060031891,0.0470685958862305
1003.29328489304,-0.0475425720214844,-0.0475151538848877,998.355070114136,0.0475006103515625,-998.355048179626,-1003.29328083992,0.0475606918334961
1003.31604409218,-0.0480337142944336,-0.0480082035064697,998.34371471405,0.0479936599731445,-998.343691825867,-1003.31604003906,0.0480546951293945
1003.33888196945,-0.0485324859619141,-0.0485048294067383,998.332318305969,0.048490047454834,-998.332298278809,-1003.33887791634,0.0485525131225586
1003.36179804802,-0.0490331649780273,-0.0490043163299561,998.320883750916,0.0489902496337891,-998.320863723755,-1003.36179327965,0.0490531921386719
1003.38479280472,-0.0495386123657227,-0.0495076179504395,998.309410095215,0.0494937896728516,-998.309391021729,-1003.38478732109,0.0495567321777344
1003.40786623955,-0.0500459671020508,-0.0500144958496094,998.297898292542,0.0500009059906006,-998.297878265381,-1003.40786027908,0.0500659942626953
1003.43101763725,-0.0505552291870117,-0.050525426864624,998.28634929657,0.0505108833312988,-998.286325454712,-1003.43101191521,0.0505790710449219
1003.45424723625,-0.0510702133178711,-0.0510392189025879,998.274758338928,0.0510244369506836,-998.274736404419,-1003.45424199104,0.0510902404785156
