earthx,earthy,probeX0,probeY0,probeX1,probeY1,probeX2,probeY2,probeX3,probeY3,probeX4,probeY4,probeX5,probeY5,probeX6,probeY6,probeX7,probeY7,probeX8,probeY8
6070266246.91687,42180298601.9043,3861239233.73972,42300890696.7089,4468050578.89439,42175770601.6943,5181355918.09088,42112426479.1731,4009112646.71137,42758350373.8121,4631652318.98854,42603182104.303,5452400097.47045,42420650991.4,4139553850.10003,43217382091.9863,4741306942.93091,43035750993.5695,5433586598.88965,42765984026.4292
6082872206.76258,42223165209.4337,3873554258.82617,42344463599.2507,4480596480.24893,42219217925.1945,5194422254.8403,42155868026.6114,4021583520.21662,42801836181.8028,4644385812.5061,42646478350.3622,5465948592.45283,42463629833.4314,4152145274.33157,43260785476.7878,4754114304.07409,43078912509.6596,5446842064.10412,42808668762.5548
6095490970.70943,42266028049.9027,3885881922.08264,42388032872.5094,4493155287.05287,42262661596.5804,5207502388.40733,42199305960.5023,4034067028.08915,42845318277.5829,4657132239.89063,42689770791.1476,5479511683.87244,42506604193.7361,4164749296.60883,43304185075.0171,4766934504.44834,43122070102.5291,5460111074.98652,42851348925.4574
6108122537.63191,42308887119.4869,3898222222.31757,42431598512.7303,4505726998.17338,42306101611.9724,5220596319.06459,42242740276.421,4046563169.12278,42888796657.4217,4669891600.00592,42733059422.796,5493089375.08935,42549574065.2885,4177365915.72209,43347580882.9724,4779767542.89837,43165223768.3734,5473393631.45619,42894024509.8992
6120766906.40336,42351742414.3626,3910575158.33816,42475160516.1594,4518311612.47642,42349537967.4915,5233704047.08729,42286170969.9407,4059071942.11018,42932271317.589,4682663891.7146,42776344241.4444,5506681669.486,42592539441.0427,4189995130.46046,43390972896.9526,4792613418.26784,43208373503.3883,5486689733.43485,42936695510.6373
6133424075.89599,42394593930.7061,3922940728.95041,42518718879.043,4530909128.82669,42392970659.2586,5246825572.75322,42329598036.6328,4071593345.84281,42975742254.3553,4695449113.87817,42819625243.2301,5520288570.46733,42635500313.9323,4202636939.61191,43434361113.257,4805472129.39927,43251519303.7698,5499999380.84663,42979361922.4235
6146094044.98086,42437441664.6943,3935318932.95913,42562273597.6279,4543519546.08767,42436399683.3953,5259960896.34274,42373021472.0666,4084127379.11097,43019209463.9911,4708247265.35697,42862902424.2909,5533910081.46098,42678456676.8703,4215291341.96324,43477745528.1853,4818343675.13411,43294661165.7147,5513322573.61812,43022023740.0048
6158776812.52789,42480285612.5043,3947709769.16789,42605824668.1612,4556142863.12161,42479825036.0234,5273110018.13885,42416441271.8096,4096674040.70375,43062672942.7676,4721058345.01016,42906175780.7648,5547546205.91748,42721408522.7491,4227958336.30012,43521126138.0376,4831228054.3127,43337799085.4196,5526659311.67833,43064680958.1226
6171472377.40586,42523125770.3136,3960113236.37908,42649372086.8905,4568779078.78952,42523246713.2651,5286272938.42713,42459857431.4271,4109233329.40909,43106132686.9564,4733882351.69579,42949445308.7902,5561196947.31041,42764355844.4399,4240637921.40705,43564502939.1146,4844125265.77428,43380933059.0819,5540009594.95876,43107333571.5132
6184180738.48241,42565962134.2999,3972529333.39385,42692915850.0638,4581428191.95117,42566664711.2429,5299449657.49583,42503269946.4826,4121805244.01372,43149588692.8296,4746719284.27072,42992711004.506,5574862309.13658,42807298634.7927,4253330096.06737,43607875927.7173,4857035308.35701,43424063082.8992,5553373423.39339,43149981574.9078
6196901894.62403,42608794700.6413,3984958059.01216,42736455953.9297,4594090201.4651,42610079026.0796,5312640175.63583,42546678812.5375,4134389783.30322,43193040956.6596,4759569141.59069,43035972864.051,5588542294.91626,42850236886.6364,4266034859.0633,43651245100.1472,4869958180.89794,43467189153.0694,5566750796.91867,43192624963.0322
6209635844.69608,42651623465.5165,3997399412.03277,42779992394.737,4606765106.18864,42653489653.8984,5325844493.14068,42590084025.1511,4146986946.06197,43236489474.7193,4772431922.51027,43079230883.5648,5602236908.19329,42893170592.7779,4278752209.17588,43694610452.7063,4882893882.23303,43510311265.7908,5580141715.47358,43235263730.6069
6222382587.56277,42694448425.1041,4009853391.25322,42823525168.7351,4619452904.97786,42696896590.8229,5339062610.30659,42633485579.881,4159596731.07317,43279934243.282,4785307625.88287,43122485059.187,5615946152.53534,42936099746.0028,4291482145.18501,43737971981.6969,4895842411.19713,43553429417.2623,5593546178.99964,43277897872.3471
6235142122.08718,42737269575.5835,4022319995.46984,42867054272.1737,4632153596.6876,42740299832.9769,5352294527.43247,42676883472.2823,4172219137.11885,43323375258.6216,4798196250.56077,43165735387.0579,5629670031.53406,42979024339.0744,4304224665.86943,43781329683.4219,4908803766.624,43596543603.6828,5606964187.44089,43320527382.9626
6247914447.13123,42780086913.1339,4034799223.47775,42910579701.303,4644867180.17148,42783699376.4847,5365540244.81993,42720277697.9083,4184854162.97985,43366812517.0124,4811097795.39508,43208981863.3179,5643408548.8053,43021944364.7339,4316979770.00673,43824683554.1844,4921777947.34632,43639653821.2517,5620395740.74396,43363152257.1577
6260699561.55571,42822900433.9352,4047291074.07087,42954101452.3736,4657593654.28188,42827095217.4708,5378799762.77332,42763668252.3104,4197501807.43583,43410246014.7288,4824012259.23576,43252224484.1076,5657161707.98927,43064859815.7001,4329747456.37337,43868033590.2884,4934764952.19566,43682760066.1689,5633840838.85803,43405772489.6316
6273497464.22028,42865710134.1677,4059795546.04192,42997619521.6365,4670333017.86995,42870487352.0602,5392073081.59968,42807055131.0376,4210162069.26528,43453675748.0462,4836939640.93164,43295463245.5684,5670929512.75076,43107770684.6694,4342527723.74462,43911379788.0379,4947764780.00248,43725862334.6345,5647299481.7349,43448388075.0775
6286308153.98345,42908516010.0119,4072312638.18239,43041133905.3434,4683085269.7856,42913875776.3781,5405360201.60882,42850438329.6369,4222834947.2455,43497101713.24,4849879939.33036,43338698143.8415,5684711966.77934,43150676964.3151,4355320570.89463,43954722143.7374,4960777429.59616,43768960622.8491,5660771669.32897,43490999008.1838
6299131629.70258,42951318057.6486,4084842349.28259,43084644599.7461,4695850408.87751,42957260486.5502,5418661123.11331,42893817843.6534,4235520440.15262,43540523906.5863,4862833153.27845,43381929175.0689,5698509073.78954,43193578647.2877,4368125996.59639,43998060653.6922,4973802899.805,43812054927.0135,5674257401.59726,43533605283.6326
6311967890.2339,42994116273.2591,4097384678.1316,43128151601.0969,4708628433.99314,43000641478.7023,5431975846.42849,42937193668.6298,4248218546.76159,43583942324.3615,4875799281.62125,43425156335.3927,5712320837.52109,43236475726.2144,4380943999.62174,44041395314.2077,4986841189.45618,43855145243.329,5687756678.49946,43576206896.1012
6324816934.4325,43036910653.0247,4109939623.5173,43171654905.6487,4721419343.9787,43044018748.9608,5445304371.87249,42980565800.107,4260929265.84617,43627356962.8425,4888778323.20297,43468379620.9553,5726147261.73909,43279368193.6989,4393774578.74137,44084726121.5899,4999892297.37578,43898231567.9973,5701269499.99789,43618803840.2607
6337678761.15232,43079701193.1275,4122507184.22638,43215154509.6547,4734223137.67918,43087392293.4523,5458646699.76625,43023934233.6234,4273652596.17896,43670767818.3066,4901770276.86668,43511599027.8998,5739988350.23421,43322256042.3213,4406617732.72482,44128053072.1451,5012956222.38881,43941313897.2203,5714795866.05757,43661396110.777
6350553369.24618,43122487889.7497,4135087359.04429,43258650409.3685,4747039813.93833,43130762108.3039,5472002830.4335,43067298964.7155,4286388536.53137,43714174887.0316,4914775141.45427,43554814552.3691,5753844106.82292,43365139264.6378,4419473460.34048,44171376162.1802,5026032963.31916,43984392227.2004,5728335776.64622,43703983702.3102
6363440757.56574,43165270739.0738,4147680146.75532,43302142601.0443,4759869371.59868,43174128189.6428,5485372764.20084,43110659988.9176,4299137085.67363,43757578165.2958,4927792915.8065,43598026190.507,5767714535.34772,43408017853.1805,4432341760.35558,44214695388.0026,5039122518.98964,44027466554.1403,5741889231.73426,43746566609.5147
6376340924.96153,43208049737.2827,4160285546.14252,43345631080.9365,4772711809.5015,43217490533.5968,5498756501.3977,43154017301.7618,4311898242.37481,43800977649.3779,4940823598.76297,43641233938.4571,5781599639.67732,43450891800.457,4445222631.53623,44258010745.92,5052224888.22197,44070536874.2432,5755456231.29484,43789144827.0391
6389253870.28293,43250824880.5597,4172903555.98773,43389115845.3002,4785567126.48686,43260849136.294,5512154042.35637,43197370898.778,4324672005.40277,43844373335.5568,4953867189.16214,43684437792.3639,5795499423.70684,43493761098.9505,4458116072.64736,44301322232.2404,5065340069.83676,44113603183.7125,5769036775.30389,43831718349.5265
6402179592.37819,43293596165.0884,4185534175.07162,43432596890.3908,4798435321.39358,43304203993.8627,5525565387.41201,43240720775.4939,4337458373.52423,43887765220.1124,4966923685.84129,43727637748.3718,5809413891.35808,43536625741.1193,4471022082.45276,44344629843.2728,5078468062.65353,44156665478.752,5782630863.74006,43874287171.6141
6415118090.09443,43336363587.0527,4198177402.17362,43476074212.4641,4811316393.05925,43347555102.4317,5538990536.90269,43284066927.4351,4350257345.5047,43931153299.3244,4979993087.6366,43770833802.6258,5823343046.57971,43579485719.3966,4483940659.71508,44387933575.326,5091608865.49071,44199723755.566,5796238496.58482,43916851287.9331
6428069362.2776,43379127142.6369,4210833236.07197,43519547807.7765,4824210340.32024,43390902458.1301,5552429491.16937,43327409350.1248,4363068920.10854,43974537569.4734,4993075393.38305,43814025951.2711,5837286893.34747,43622341026.1904,4496871803.19581,44431233424.7097,5104762477.16563,44242778010.3591,5809859673.82242,43959410693.1092
6441033407.77254,43421886828.0257,4223501675.54372,43563017672.5845,4837117162.01167,43434246057.0873,5565882250.55594,43370748039.0841,4375893096.09892,44017918026.8404,5006170601.9145,43857214190.4533,5851245435.66445,43665191653.8831,4509815511.65531,44474529387.7339,5117928896.49453,44285828239.3361,5823494395.43996,44001965381.762
6454010225.42293,43464642639.404,4236182719.36468,43606483803.1455,4850036856.96743,43477585895.4331,5579348815.40923,43414082989.8318,4388729872.23784,44061294667.7066,5019278712.06364,43900398516.3185,5865218677.56126,43708037594.8313,4522771783.85276,44517821460.709,5131108122.29255,44328874438.7025,5837142661.42734,44044515348.5053
6466999814.07133,43507394572.9571,4248876366.30948,43649946195.717,4862969424.0202,43520921969.2977,5592829186.07902,43457414197.8845,4401579247.2861,44104667488.3539,5032399722.66202,43943578925.0129,5879206623.09629,43750878841.3656,4535740618.54621,44561109639.9459,5144300153.37375,44371916604.6639,5850804471.77735,44087060587.9468
6480002172.55916,43550142624.8708,4261582615.15156,43693404846.5571,4875914862.0014,43564254274.8117,5606323362.91804,43500741658.7563,4414441220.00336,44148036485.0645,5045533632.54005,43986755412.6832,5893209276.35594,43793715385.7903,4548722014.49258,44604393921.756,5157504988.55109,44414954733.4263,5864479826.48563,44129601094.6885
6493017299.72667,43592886791.3309,4274301464.66312,43736859751.9242,4888873169.74124,43607582808.1058,5619831346.28203,43544065367.9594,4427315789.14808,44191401654.1211,5058680440.52697,44029927975.4763,5907226641.45486,43836547220.3831,4561715970.44762,44647674302.4511,5170722626.63643,44457988821.1963,5878168725.55074,44172136863.3259
6506045194.413,43635627068.5239,4287032913.61518,43780310908.0772,4901844346.06868,43650907565.3113,5633353136.52971,43587385321.0033,4440202953.47756,44234762991.807,5071840145.45088,44073096609.5397,5921258722.53615,43879374337.395,4574722485.16593,44690950778.3434,5183953066.44053,44501018864.1806,5891871168.97411,44214667888.449
6519085855.45614,43678363452.6365,4299776960.77756,43823758311.2757,4914828389.81147,43694228542.5597,5646888734.02282,43630701513.3953,4453102711.74791,44278120494.4055,5085012746.13874,44116261311.0211,5935305523.77163,43922196729.0499,4587741557.40098,44734223345.7458,5197196306.77308,44544044858.5863,5905587156.76016,44257194164.6414
6532139281.69297,43721095939.8557,4312533604.91886,43867201957.7792,4927825299.79611,43737545735.983,5660438139.12613,43674013940.6407,4466015062.71408,44321474158.201,5098198241.41633,44159422076.0685,5949367049.3621,43965014387.5443,4600773185.90508,44777492000.9712,5210452346.44265,44587066800.6211,5919316688.9162,44299715686.4806
6545205471.95918,43763824526.3689,4325302844.80649,43910641843.8482,4940835074.84787,43780859141.7135,5674001352.20744,43717322598.242,4478940005.12982,44364823979.4778,5111396630.10832,44202578900.8302,5963443303.53753,44007827305.0471,4613817369.42939,44820756740.3334,5223721184.25675,44630084686.4928,5933059765.45255,44342232448.5381
6558284425.08936,43806549208.3639,4338084679.20665,43954077965.7433,4953857713.7908,43824168755.8838,5687578373.63764,43760627481.6995,4491877537.74774,44408169954.5209,5124607911.03821,44245731781.4551,5977534290.55735,44050635473.6995,4626874106.72394,44864017560.1465,5237002819.02176,44673098512.4098,5946816386.3825,44384744445.3791
6571376139.91695,43849269982.0288,4350879106.88436,43997510319.7257,4966893215.44772,43867474574.6268,5701169203.79068,43803928586.5114,4504827659.31926,44451512079.6158,5137832083.02833,44288880714.0923,5991640014.71069,44093438885.6143,4639943396.53761,44907274456.7249,5250297249.54299,44716108274.5807,5960586551.72235,44427251671.5625
6584480615.27425,43891986843.5519,4363686126.6034,44040938902.0568,4979941578.64019,43910776594.076,5714773843.04359,43847225908.173,4517790368.5946,44494850351.0481,5151069144.89991,44332025694.8912,6005760480.31661,44136237532.876,4653025237.61811,44950527426.3836,5263604474.62466,44759113969.2146,5974370261.49142,44469754121.6411
6597597849.99242,43934699789.1222,4376505737.12637,44084363708.9989,4993002802.18858,43954074810.3651,5728392291.77652,43890519442.1777,4530765664.32285,44538184765.1044,5164319095.47298,44375166720.0016,6019895691.72439,44179031407.5405,4666119628.71203,44993776465.4381,5276924493.06988,44802115592.5208,5988167515.7121,44512251790.1613
6610727842.90149,43977408814.9287,4389337937.21468,44127784736.8142,5006076884.912,43997369219.6281,5742024550.37276,43933809184.0161,4543753545.25191,44581515318.0714,5177581933.56647,44418303785.5737,6034045653.31378,44221820501.6346,4679226568.56482,45037021570.2044,5290257303.68068,44845113140.7092,6001978314.4098,44554744671.6631
6623870592.83035,44020113917.161,4402182725.62852,44171201981.7658,5019163825.62835,44040659817.9994,5755670619.21871,43977095129.1767,4556754010.12849,44624842006.2362,5190857657.99811,44461436887.758,6048210369.4952,44264604807.1556,4692346055.92074,45080262736.9986,5303602905.25799,44888106609.9899,6015802657.61307,44597232760.6804
6637026098.60673,44062815092.0088,4415040101.12687,44214615440.117,5032263623.15427,44083946601.6138,5769330498.70395,44020377273.1454,4569767057.69815,44668164825.8865,5204146267.58452,44504566022.7054,6062389844.71011,44307384316.0717,4705478089.52296,45123499962.1377,5316961296.60167,44931095996.5735,6029640545.35352,44639716051.7404
6650194359.05727,44105512335.6624,4427910062.46754,44258025108.1316,5045376276.30519,44127229566.6065,5783004189.22121,44063655611.4055,4582792686.70526,44711483773.3105,5217447761.14116,44547691186.567,6076584083.43119,44350159020.3207,4718622668.11348,45166733241.9389,5330332476.51046,44974081296.6708,6043491977.66591,44682194539.3639
